% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=871678, Sun May 17 15:51:42 2020, <python>{}</python>
1 24 0.19814968540054478 1.0000499395185412 -5.585287736265716e-05 -5.5852877362657162e-05 113.63636363636364 500.0   
2 48 0.19644484137127735 1.0000499395185412 -0.00020261828516426495 -2.0261828516426495e-04 108.69565217391305 200.0   
20 480 0.17646663309360058 1.0040233220515118 -100 -1.0000000000000000e+02 -2.8687012052846557 5000.0   
3 72 0.19484701119688488 1.0000499395185412 -0.03470951745141921 -3.4709517451419210e-02 78.125 357.14285714285717   
21 504 0.1757356906485361 1.0040233220515118 -100 -1.0000000000000000e+02 66.66666666666667 5000.0   
4 96 0.19334982688863853 1.0000499395185412 -0.03470951745141921 -1.8333594989148072e-03 76.92307692307692 238.0952380952381   
22 528 0.17502682970302177 1.0051559495356124 -100 -1.0000000000000000e+02 -0.00549919300755845 1666.6666666666667   
5 120 0.19193610371659703 1.0000499395185412 -0.03470951745141921 -1.8414013427482832e-03 76.92307692307692 833.3333333333334   
23 552 0.17434419767146475 1.0051559495356124 -100 -1.0000000000000000e+02 -0.00022768375730149748 5000.0   
24 576 0.17369279402206117 1.0051559495356124 -100 -1.0000000000000000e+02 -0.00034627127171252183 1666.6666666666667   
6 144 0.19057391515757457 1.0000499395185412 -0.33338358579571886 -3.3338358579571886e-01 -0.0016530182494192928 131.57894736842104   
25 600 0.17305076463661329 1.0051559495356124 -100 -1.0000000000000000e+02 -1.1763177966771772 5000.0   
26 624 0.17244123200865102 1.0051559495356124 -100 -1.0000000000000000e+02 -100.0 555.5555555555555   
27 648 0.17184359131888924 1.0051559495356124 -100 -1.0000000000000000e+02 87.71929824561404 2500.0   
7 168 0.1892885244394844 1.0000499395185412 -2.0073752089432393 -2.0073752089432393e+00 -0.0018135786180141049 555.5555555555555   
28 672 0.1712524125820458 1.0051559495356124 -100 -1.0000000000000000e+02 -0.0006623575191140455 5000.0   
29 696 0.17068014582372515 1.0068165371671496 -100 -1.0000000000000000e+02 38.46153846153846 384.61538461538464   
