% # columns="iter, evals, sigma, 0, fitness, xbest" seed=258059, Sun May 10 15:22:43 2020, <python>{}</python>
1 23 0.1980905973063062 0 -0.06027163511399411 -0.8293584653950189 0.44096163415546524 1.8083836845753554 -0.4107849466552579 -0.05688768232078867 -0.7035955943770645 -0.35097483658929335 0.14094432600603488 -0.25763614797921913 -0.6471878682992903 0.39157253436396766 -0.3067782478397979 1.014256754998392 0.23048082444666879 0.4102969894647633 0.45691793941402997 1.237654871607385 0.976486436433131 1.8359273107183922 2.2445832454132857 0.5962062549019491 0.3320053058888226 0.938863807917764 -0.6268385749106973 0.3615669187676387 -1.0799249684879466 -0.6407405892980431 -0.226797774687039 -1.1532878450036945 -0.14877149451357333 0.4791687294522597 1.7549788374237678 0.5625714891644202 1.8991155025156243 -0.504011461328096 -0.980819495107082 -1.8975620707321106 1.2139596902515886 0.36813734428489187 -0.08937171498473209 -0.7198153729566523 -0.6692459852921562 -0.9951227986522408 -0.41405792148319986 -1.1304273203403872 -0.757689884573832 -0.663648690013858 -1.2143608944676187 0.1820277764830177 -0.6737038289644005 -0.3972480878974267 -0.7243384957013165 0.9842778681025721 1.4006344377560642 0.042512092519773864 -0.02769576989761615 0.23760320985440503 -0.03644147759117747 -0.6704930318191692 0.7665964125189811 1.312391840505719 -0.3144329253719843 -0.3046354899654853 -0.4994384280410402 0.14449649925641098 0.17508896179689082 -0.45337211707719727 -1.7154528576975294 1.942038738707986 0.05248716378435796 -1.0258916352887977 -0.13288618799861093 -0.07452175803557626 -2.229324622988553 -0.12335251135072625 0.3282830670982866 0.2364237555728688 1.315095624224727 -0.1019590356084234 1.6003985146213895 0.7045040240418579 -0.16627788301674176 2.416083503479558 0.50312285409771 0.44748196213505104 -0.23332881422110263 0.5372142663320918 -0.01290419071898546 1.1638610092930353 1.0095539213545155 1.1464199886938737 -0.7194214357822375 -1.3358569734199224 0.8319388256855588 0.36335766134050984 1.4159787634640502 -0.966205313233037 -0.5798488518906051 -0.9466381272269593 -0.5807495840612906 1.2064351876957369 0.9432560582074928 0.6722635653348005 1.0074025293627615 -0.20594754043445507 -2.5501710805801183 1.950463757620549 -0.30494374359281934 -0.9623033929153242 -0.5733600587415704 0.07816699881904665 0.5967418213433267 -0.1458721521861 -1.4383156034706017 0.3194466919475428 0.19919642718079528 1.3661920699776862 0.33822598192318043 -0.44227437349914145 2.9999922334687876 -2.318076472619217 0.26380691189314776 0.6336601939803438 -1.3047550219553914 -0.39354213395879717 -1.9802060983140233 0.41696237933118857 -0.4056979388867856 1.3436824428701244 -0.4842106163253799 -1.299869802565913 0.22552068316136156 0.7416011966419234 0.02579913320983296 -0.046972242706136785 -0.2948693703137599 0.4531874721033725 -1.2430570564782464 -1.064100877794508 1.044891192847012 -0.15590755113657034 1.3856007581448941 -0.04933264756585172 -0.4342206523358314 1.2301929703634387 0.01849440237888872 0.2763519675973153 -1.2668640147891017 0.22950248318891933 0.24623416111235824 -1.2893808203092934 0.4267933128738818 -0.09067540119749506 -0.44449870220097903 0.3919398295871657 -0.10746696090137403 -1.9191111698979761 0.2336905997755139 0.44487226812724967 0.2585208766643264 -1.409779918809342 -0.4152649269323845 1.1037580637088118 -0.3976749425249392 -0.23770950935088625 1.4563506369192045 -0.18629852986581064 -1.2165493188122753 1.3759350715761256 -2.677031340420605 -1.4486808005567215 0.5061760110722816 0.6828287137551426 0.5972488150121198 -1.8774063625195323 -1.3590627559004267 0.9036765020676714 -0.02996382148566129 -0.4758191724989952 0.7382671082400507 1.1457211723856937 0.6574740117589153 -0.8618976853486588 -0.2175513664766902 0.2372646707094368 0.14023798309492197 0.3588366340826001 -0.8326695440718216 0.24770805573713658 0.011262854786044385 1.2813281806080088 -1.498700620609412 1.7422360445002534 -0.9936526140553864 0.6340548592221331 0.42579915154134335 -0.8614289520796214 1.0906713258427065 0.5733799085328086 -0.6198909740816126 -0.2948572984677717 1.7085362508314097 -0.8362361198324839 -1.2964157499072217 -1.6477385414143655 0.44496288148661195 -0.2411673253428005 -2.161718507160704 -1.0900873840375556 -0.6661542786322859 -0.7349514482237679 0.9312083928883363 -1.0619366839152293 0.06535615133813004 1.6303995372314743 -1.598032805273983 -1.2872740270291223 -1.3224662103378222 2.002237256798767 1.1346879862978057 1.0372860292411927 0.5489819983518368 -1.3615256534678566 0.6304127844359271 0.17960933476363533 0.3657606878753501 0.09612992122886221 0.6269796212203221 0.00300963425578174 -0.740907837724126 0.3773522552617755 1.3267942428130262 1.1443957414698023 0.2721768235198608 0.26019846196201096 0.219250823128648 0.7973749056041985 -0.5483410005745728 0.30918241094989474 -1.8338381915531259 -0.39720244818406963 -2.9044969115854853 -0.097100798790623 1.6036093961206177 1.9269854276671399 -0.7172633647738104 -1.1437229682378371 -0.1144047392166685 0.5316785647517501 -0.18982383981134215 1.9085733001149858 0.44221147126935645 -0.3361472433446078 0.3016291038281863 0.1185870142632511 0.620736598722091 0.04046320410305951 0.7909025840173423 -0.3487128771196298 0.6973965807095504 -0.38762286532804796 -0.018558584740723416 1.180782979747304 -2.6405446115391147 1.8682492393286203 -1.5426542154366916 -0.6449565106833668 1.1317611515197983 1.4906635044425562 -0.02289101783292624 1.6304025471457582 0.7458529676847577 -0.33887533726897007 1.3650309624035581 0.6144320039689449 -0.5946276741398536 0.5499176218942491 0.3151688577039853 2.13419170355776 0.9519939217249282 0.4527462698548226 2.0742510680387856 -0.10765444789227896 -1.8145424232966116 -0.6980317149685513 -0.8018516714585509 -0.2025633427655141 -0.2860910270156981 -0.3764679023866486 -1.092299628976885 1.0968452041191388 -2.0427483069471433 -0.686395991512477 -0.15177195760545312 -0.20813837762838688 -0.1092361057650901 1.4816162959532864 -0.4481277308030097 0.8861234444822849 1.0927201882192645 -1.2737309879553296 1.8027885568419224 -0.514653071772115 -0.3954002432071515 -0.24717654058375962 -0.7682325392113086 0.3759007909675713 -1.2425411807205518 0.036934458949361926 0.9443119058804434 -0.9228761058736934 0.48266709336821734 -0.4047973501344884 -0.7230287952928234 -1.1386775727181662 -0.9073372418855208 -0.7824469953489205 -0.762867939656489 0.6824687559289819 1.8522413936468294 -0.29353099319023085 0.3435015184690893 0.5653215619302416 0.9531263552163788 0.0629801281052429 -0.6833970770065784 1.4614080551688886 0.4833379134713913 1.1250538425552203 -0.15426884328297624 0.6110926209796894 -0.3626804594940797 -0.538556422254091 0.6754540468214695 -0.5438478904603903 -1.3876485100682776 0.5575514260404218 -2.6160295690748967 -0.6972622513218398 1.2177153325655492 -1.1040441104303405 0.8643519306659745 0.9744128546839752 0.154244143831614 0.6648817400240347 -1.5698817361738318 -0.41309122829054445 -0.7668477602349584 -0.6473168156713884 0.313105876487241 0.045277292034802824 0.07423279835577275 2.163313850599493 1.4069965059702016 1.3403049514689906 1.4660510029000122 1.6343664274422458 -1.489396301625614 0.5929022354852475 0.4921152055386536 -0.819440612848722 -0.6984894130623767 -0.7516623093145809 -0.12103817513504184 -0.3536714240443223 -0.9372579546293731 1.00829479049853 -0.520062063281236 0.7924174705544709 -0.9081239863712138 1.317724496002557 1.2452878611574796 -1.0064651172326016 -0.8168947915830823 -0.5219260541295879 0.4209939872534549 -0.1667533064369004 1.6477463234129182 -0.1535427083265241 -1.0391017536424796 -2.8330364187891166 -0.012079016449253632 -0.195042346046899 -1.5336706091014924 -1.7652775771021236 0.09508266694949452 0.06394651871574575 -0.9617259107070116 0.062296510690664886 0.02857933044916612 -0.8019446566048374 -0.563288375123322 -0.008936813165285579 -0.4283607939637292 -1.8033676939551393 3.1536510621979335 -0.3261075044766941 0.1924567722654581 0.001794992936812595 -1.3782636675352427 -0.21495052636817558 1.0221365041844015 0.9222461845175057 -1.7808275988919224 -0.26655290064111636 1.4591263064286368 0.33803636556963185 0.7147884790195507 -1.5491363325843097 -0.02062232177671741 0.10388170592597198 0.7334658266357836 0.16360917515382495 -0.4594352718479181 0.10669749802582074 1.4936938257364478 -1.8158982612656736 -0.17534295366173352 -1.0114202498912719 -0.2833739028600342 -0.944296579880109 -0.6443181673703611 -0.4160914265572563 -1.2142558872435454 0.904872344127293 0.09006428445443883 -1.575917354489812 -0.4666308886260992 -1.2553239264442992 -1.9473744998924696 0.3648079825992913 0.16813466088144272 1.8621548685054945 1.771994070887486 -0.6411680198624349 -0.7253935495317704 2.142980554887887 1.932643758362478 1.7438726202279058 0.5354455372297602 -1.6492728170261441 0.35531930252234384 0.7173609706665698 0.530617220673097 -0.2531929569475425 -1.733341061652124 1.1512027697460105 0.7190957129394842 -0.3649560669950607 -0.9878444065668347 -0.4072908717991207 -2.2183138387714365 -0.2790740349078106 -0.8411607202681323 -0.17712671102992852 -1.896266351089118 0.35654314253541597 -0.20181759967516755 -0.9870705820998171 -0.09767915076277095 0.10847572054097038 -0.9933133342025623 0.01786925013781039 1.6017074453155626 -1.134398665825032 -0.7547492595384595 -0.16202932889306573 -0.7704178770771124 -0.8796330752005982 -1.4128138566250692 -0.30800370011956224 -1.5408773201254644 -0.20436302338718076 -0.13053636407089364 -1.4627751070041324 -0.4603796004205867 0.8049968237150732 1.3788488937074035 -0.8358435331715512 -0.17041978110545988 -0.2952335262803984 0.7339076265329536 -0.6708380750878375 2.9503305498869876 0.6414220316933955 1.1756998226245772 2.1557156128247477 0.026989378483479737 -0.6972607031444248 1.0165033182730814 -0.836998110184124 -0.39684736500366713 -0.9068425840963321 -0.5462200893789337 0.26769859079996405 -0.67588488615408 0.6194850221545779 1.2132784075615985 -0.1241140162441592 -0.7501535237473103 -0.44856753982316644 0.45186353706482674 -0.11426312993578375 -0.9521319343721422 -0.6296896216763231 0.002410394382396319 1.021554769909863 1.1485297324364914 -0.7736417717612347 -0.229042405918751 -0.5629895531425556 2.051601980101765 -0.20836520672355463 -0.8246442498400897 0.14393068524758268 0.30472444333454424 2.1908743692812536 -1.0133462220863936 -0.1981658362674662 -0.23801658649472757 -0.7552969068457509 -0.5348819932352414 -1.5614894477211971 -0.0991918764751559 -1.5068195574199592 0.427531319268016 1.4869780971997029 -0.05002011609521971 0.8817274554872243 0.8903211163656585 -1.3620795269818318 -0.7319096242523038 2.5526394763968714 0.7842463827851435 1.5948679264505612 1.513583000153023 0.9807363010467002 -1.0095141269445846 0.5612116724800711 -1.3676596240404386 -0.18927361174649499 -0.35789042779159336 0.09048338840986744 -1.418396789223035 -0.5088679485170445 -0.29092980946524655 0.09249364499119832 1.3403177605923664 -1.5783729764021461 1.5186413044008127 1.7657336397952983 -0.7507693954391513 -2.321249267676766 2.1379874969459576 -0.9885927138028844 -0.6903188652122779 0.8290947369483633 1.823479660625112 -1.0822595978289882 -0.08846811603132393 -2.721297296606714 0.4465996382697901 1.507494091727265 -0.5381237122996958 -1.412967721700861 0.7178695653445094 0.09926599019661393 0.9542399799111707 0.49286326197214336 0.543454959465849 0.14202515528156917 -0.3523784875531761 -1.6465710311183794 -0.455590967315203 -0.8397932955765031 1.108193054102281 -0.5169946124978801 -0.5330169049120681 -1.0368442465624454 -0.7044001524000852 -0.640875039334831 -0.8588428043994818 0.3469800991922807 -0.7117057576631711 1.032170775789988 -0.2527145215330535 -0.8699556322652195 1.9280648457329699 1.4097696516483158 0.32242655720042684 -1.8392069377315576 -1.0428991638762792 0.6694928492021148 0.7577122129944035 -0.0837651468423801 -0.7022515046173494 -1.5698969823222708 -0.5596992245332387 1.1836778363817986 0.2198067155945134 2.8429881744754555 1.6595949298094839 0.4205511639535603 0.3056294463910144 0.8143698700920793 0.9419612481745028 0.03737240234279526 -0.47968340097290324 0.5314046614534018 -0.9427873071502612 -0.40296374988409606 -0.5566427061636614 -0.6949425376481462 -0.20824431609812916 -0.18695648751667712 -0.0901390911641134 1.8563306082957138 -1.0951383774634773 0.25121528194197384 -1.564039390052391 0.8374347375824296 -1.3257894564487887 1.4728777726529243 -0.6414180218324089 0.8725331355295485 1.3460372936143012 0.9511505224417478 0.3428025015328481 1.8158854317088844 -0.6456630243008846 1.5446663534197735 0.3241197504739619 1.6286240826282157 0.5811392651520705 -1.66244144686434 0.5760520704899189 0.8150367824135637 -1.1727883240510866 1.1079784882623274 2.3282375903380808 -0.9703575929354213 -0.423727814440883 0.3603490867469498 1.327084849049699 -0.44368612165910043 0.9991237897938392 -0.8909082592199224 -0.14361588509580886 0.04929452442683316 0.4389825371208345 -0.0867045304005549 -0.7853358330238113 -1.101502194674306 0.3463584473931399 -0.09649658264028352 -0.3001044672203809 -0.2409089509859078 1.3719668686516966 0.8012442927774068 0.10971529000459933 0.08309319349387828 -0.12806772476987027 -1.3090615934370624 -0.2695396057000177 -0.4094791243567066 -1.5575725090955743 -1.215423734265448 1.182961751175489 0.06659769391387685 -0.6746053475906715 -0.9503320446651518 0.46239283699961675 0.8349355511103196 0.6466758064675968 0.012629157352417816 -0.3169716636214757 -0.16135401279614095 0.5118276002953289 -0.352834064864431 -0.9158878179220791 0.7625387580296699 0.7501123008847047 0.4870345838939847 0.06926472499091738 -0.272353596581117 0.5194755841609724 0.8711042072701238 0.6583202679780968 -0.19938893767885446 0.6494161699076688 -2.6654430474661037 1.5549824077139527 0.5741478431715625 0.112051992794562 1.467619781227024 1.1117060141171842 -0.9542839308446551 0.30580332258795256 -0.030007202517157883 -0.32048109783464873 -0.880338973605347 -0.7425535770853552 1.4632384902674673 -0.23846252339946597 -1.1216096194335579 0.1993630076902635 0.6140916678084232 0.013872918571508488 0.0003763468104544532 1.1805422254699423 0.27232512781775503 1.1025088443761848 0.203382618963611 1.362937249913137 1.6437340781817846 1.0037933376697241 -1.798369824740086 0.6700946573729142 -0.3723286683727322 0.2833211249072402 -0.5080320239998002 1.36517436754015 0.3388978935214061 1.4991351622467497 -1.6768159093674226 -1.300002064170421 -1.628859528539634 0.49493280329651335 0.2658338850108981 0.9017623866001212 -0.9799157730571545 -0.8446903520620163 0.7698312430467309 -1.4242556825511925 -1.02365139632981 -0.3328762922979089 1.0672704058056803 -0.6230712233316239 0.2691858096964041 0.8060281450836466 -0.16402703740496433 -0.3917314557069272 -0.7968879416864827 -0.4291525942933104 -0.4674555556336318 1.3277326626943193 1.0923918032469322 1.044071848480507 0.8097364475867296 1.8967574124105073
