% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=321101, Tue May 12 15:11:26 2020, <python>{}</python>
1 24 0.1981407532605623 1.0000499395185412 111.11111111111111 1.1111111111111111e+02 384.61538461538464 2500.0   
2 48 0.19641830951140404 1.0000499395185412 -0.0006791348588875297 -6.7913485888752975e-04 250.0 5000.0   
3 72 0.19481630036179123 1.0000499395185412 -0.0008123040654565622 -8.1230406545656217e-04 416.6666666666667 5000.0   
4 96 0.19330259159230032 1.0000499395185412 -100 -1.0000000000000000e+02 384.61538461538464 2500.0   
5 120 0.19187379856683323 1.0000499395185412 -100 -1.0000000000000000e+02 131.57894736842104 5000.0   
6 144 0.19051839982726085 1.0000499395185412 -100 -6.1685148422088608e-03 166.66666666666666 5000.0   
7 168 0.18921978920734112 1.0000499395185412 -100 -1.0000000000000000e+02 -4.038649653512606e-05 5000.0   
1080 24840 0.16960306901589314 1.3438986710517697 -15.566915040628235 -1.0167930241329410e+00 7628.97373944998 65609.17415927045   
8 192 0.18797345612476102 1.0034813806498948 -100 -1.0000000000000000e+02 128.2051282051282 5000.0   
9 216 0.1867924339220096 1.0034813806498948 -100 -1.0000000000000000e+02 172.41379310344828 2500.0   
10 240 0.18565801871927184 1.0034813806498948 -100 -2.8806022736836284e-02 208.33333333333334 2500.0   
11 264 0.18456161230365115 1.0034813806498948 -100 -4.1918079207450346e-02 172.41379310344828 5000.0   
1081 24863 0.16963717325730326 1.3438986710517697 -15.566915040628235 -1.2560361578541039e+00 65076.07886501054 6817239.208605746   
12 288 0.1835024989121922 1.0034813806498948 -100 -1.0000000000000000e+02 192.30769230769232 2500.0   
13 312 0.18249695407029046 1.0034813806498948 -100 -1.0000000000000000e+02 128.2051282051282 5000.0   
14 336 0.18151291907079228 1.0034813806498948 -100 -1.0000000000000000e+02 277.77777777777777 5000.0   
15 360 0.18057228803589911 1.0040472892991918 -100 -2.2977937471851547e-03 217.3913043478261 2500.0   
16 384 0.17965218044369397 1.0040472892991918 -100 -1.0000000000000000e+02 238.0952380952381 1666.6666666666667   
1082 24886 0.16966275465004976 1.3438986710517697 -15.566915040628235 -1.0417367764504726e+00 26605.209367025334 630960.4618635991   
17 408 0.17875700386495122 1.0040472892991918 -100 -1.0000000000000000e+02 52.083333333333336 5000.0   
18 432 0.17789340252226452 1.0040472892991918 -100 -1.0000000000000000e+02 172.41379310344828 5000.0   
19 456 0.17705281293026864 1.0040472892991918 -100 -1.6271253178981679e-01 -7.91593321111893e-05 5000.0   
1083 24909 0.16967441830757726 1.3438986710517697 -15.566915040628235 -8.8891151947204849e-01 17515.740011398077 5769586.056289022   
20 480 0.17624073621098282 1.0040472892991918 -100 -1.0050984116923412e-01 312.5 5000.0   
21 504 0.17545078865468264 1.0040472892991918 -100 -6.7540285708870855e-03 -6.625164598314871e-05 2500.0   
1084 24932 0.1696895734911395 1.3438986710517697 -15.566915040628235 -1.9826137793379011e+00 73565.75671225032 5474770.767841316   
22 528 0.17470219734035586 1.0051778609963324 -100 -1.0256174420757826e-03 -0.00023691487518622814 1250.0   
23 552 0.1739688000947914 1.0051778609963324 -100 -8.3327206872021477e-03 -0.00013605795282075977 2500.0   
24 576 0.1732559840828455 1.0051778609963324 -100 -8.8871631888843791e-04 32.6797385620915 5000.0   
1085 24955 0.16969196460078242 1.3438986710517697 -15.566915040628235 -1.3917256567691287e+00 -0.5107764202393031 3221770.3489162377   
25 600 0.17255317705383857 1.0051778609963324 -100 -1.0000000000000000e+02 -0.0001374437225151216 5000.0   
26 624 0.17187343461246057 1.0051778609963324 -100 -1.0000000000000000e+02 34.24657534246575 5000.0   
27 648 0.1712167359150574 1.0051778609963324 -100 -1.0000000000000000e+02 45.04504504504504 5000.0   
28 672 0.17059169778395666 1.0051778609963324 -100 -1.0000000000000000e+02 80.64516129032258 5000.0   
1086 24978 0.16968755914278474 1.3441599969302873 -15.566915040628235 -1.5793360743900098e+00 -0.6378988269023521 235317.37684424428   
29 696 0.16998850935160814 1.006671254778035 -100 -1.0000000000000000e+02 -0.0001394544318639483 2500.0   
